csid,diary_type,diary_keeper,age_years_part,age_class_part,sex,age_class_cont,part_educ_stat,part_job,shadow_present,shadow_num,fam_rel,share_hh,same_room,share_bed,ever_met,how_often,difficulties_filling_diary,difficulty_comments,record_all_contacts,record_contacts_comments,behaviour_change,behaviour_change_comments,other_comments,dok_year,day,loc_stat,season
718,Picture,Participant,15.3,3,Male,Secondary,01-Apr,Student,0,0,Sibling,No,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,1,0,1
718,Picture,Participant,15.3,3,Male,Primary,01-Apr,Student,0,0,Sibling,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,1,0,1
718,Picture,Participant,15.3,3,Male,Primary,01-Apr,Student,0,0,Sibling,No,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,1,0,1
718,Picture,Participant,15.3,3,Male,Primary,01-Apr,Student,0,0,Sibling,No,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,1,0,1
718,Picture,Participant,15.3,3,Male,Secondary,01-Apr,Student,0,0,Sibling,Yes,Yes,Yes,Yes,Daily,No,none,Yes,none,No,none,none,2011,1,0,1
718,Picture,Participant,15.3,3,Male,Primary,01-Apr,Student,0,0,Sibling,No,Yes,Yes,Yes,Daily,No,none,Yes,none,No,none,none,2011,1,0,1
718,Picture,Participant,15.3,3,Male,Primary,01-Apr,Student,0,0,Sibling,No,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,1,0,1
718,Picture,Participant,15.3,3,Male,Primary,01-Apr,Student,0,0,Sibling,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,1,0,1
718,Picture,Participant,15.3,3,Male,Primary,01-Apr,Student,0,0,Sibling,No,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,1,0,1
718,Picture,Participant,15.3,3,Male,Primary,01-Apr,Student,0,0,Parent,No,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,1,0,1
718,Picture,Participant,15.3,3,Male,Primary,01-Apr,Student,0,0,Sibling,No,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,1,0,1
718,Picture,Participant,15.3,3,Male,Primary,01-Apr,Student,0,0,Sibling,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,1,0,1
718,Picture,Participant,15.3,3,Male,Older,01-Apr,Student,0,0,Sibling,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,none,2011,1,0,1
723,Picture,Shadow,0.6,1,Female,Adult,0,Unemployed,1,1,Sibling,Yes,No,No,Yes,Daily,No,none,No,some refused to have their contacts with their kids recorded.,No,none,no,2011,1,0,0
723,Picture,Shadow,0.6,1,Female,Primary,0,Unemployed,1,1,Sibling,No,Yes,Yes,Yes,Daily,No,none,No,some refused to have their contacts with their kids recorded.,No,none,no,2011,1,0,0
723,Picture,Shadow,0.6,1,Female,Pre-School,0,Unemployed,1,1,Parent,No,Yes,Yes,Yes,Daily,No,none,No,some refused to have their contacts with their kids recorded.,No,none,no,2011,1,0,0
723,Picture,Shadow,0.6,1,Female,Primary,0,Unemployed,1,1,Sibling,Yes,No,No,Yes,Daily,No,none,No,some refused to have their contacts with their kids recorded.,No,none,no,2011,1,0,0
723,Picture,Shadow,0.6,1,Female,Adult,0,Unemployed,1,1,Parent,Yes,Yes,Yes,Yes,Daily,No,none,No,some refused to have their contacts with their kids recorded.,No,none,no,2011,1,0,0
723,Picture,Shadow,0.6,1,Female,Secondary,0,Unemployed,1,1,Parent,Yes,Yes,Yes,Yes,Daily,No,none,No,some refused to have their contacts with their kids recorded.,No,none,no,2011,1,0,0
723,Picture,Shadow,0.6,1,Female,Pre-School,0,Unemployed,1,1,Sibling,Yes,Yes,No,Yes,Daily,No,none,No,some refused to have their contacts with their kids recorded.,No,none,no,2011,1,0,0
723,Picture,Shadow,0.6,1,Female,Primary,0,Unemployed,1,1,Sibling,No,No,No,Yes,Daily,No,none,No,some refused to have their contacts with their kids recorded.,No,none,no,2011,1,0,0
723,Picture,Shadow,0.6,1,Female,Pre-School,0,Unemployed,1,1,Sibling,Yes,Yes,No,Yes,Daily,No,none,No,some refused to have their contacts with their kids recorded.,No,none,no,2011,1,0,0
723,Picture,Shadow,0.6,1,Female,Pre-School,0,Unemployed,1,1,Parent,No,Yes,Yes,Yes,Daily,No,none,No,some refused to have their contacts with their kids recorded.,No,none,no,2011,1,0,0
723,Picture,Shadow,0.6,1,Female,Primary,0,Unemployed,1,1,Parent,No,Yes,Yes,Yes,Daily,No,none,No,some refused to have their contacts with their kids recorded.,No,none,no,2011,1,0,0
723,Picture,Shadow,0.6,1,Female,Primary,0,Unemployed,1,1,Parent,No,Yes,No,Yes,Daily,No,none,No,some refused to have their contacts with their kids recorded.,No,none,no,2011,1,0,0
723,Picture,Shadow,0.6,1,Female,Primary,0,Unemployed,1,1,Parent,Yes,Yes,Yes,Yes,Daily,No,none,No,some refused to have their contacts with their kids recorded.,No,none,no,2011,1,0,0
723,Picture,Shadow,0.6,1,Female,Primary,0,Unemployed,1,1,Parent,No,Yes,Yes,Yes,Daily,No,none,No,some refused to have their contacts with their kids recorded.,No,none,no,2011,1,0,0
723,Picture,Shadow,0.6,1,Female,Primary,0,Unemployed,1,1,Parent,No,Yes,Yes,Yes,Daily,No,none,No,some refused to have their contacts with their kids recorded.,No,none,no,2011,1,0,0
723,Picture,Shadow,0.6,1,Female,Pre-School,0,Unemployed,1,1,Sibling,Yes,No,No,Yes,Daily,No,none,No,some refused to have their contacts with their kids recorded.,No,none,no,2011,1,0,0
723,Picture,Shadow,0.6,1,Female,Adult,0,Unemployed,1,1,Parent,No,Yes,Yes,Yes,Daily,No,none,No,some refused to have their contacts with their kids recorded.,No,none,no,2011,1,0,0
725,Picture,Participant,15,3,Female,Primary,05-Aug,Student,0,0,Sibling,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,1,0,1
725,Picture,Participant,15,3,Female,Older,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,1,0,1
725,Picture,Participant,15,3,Female,Adult,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,1,0,1
725,Picture,Participant,15,3,Female,Adult,05-Aug,Student,0,0,Sibling,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,1,0,1
725,Picture,Participant,15,3,Female,Primary,05-Aug,Student,0,0,Sibling,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,1,0,1
725,Picture,Participant,15,3,Female,Primary,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,1,0,1
725,Picture,Participant,15,3,Female,Adult,05-Aug,Student,0,0,Sibling,Yes,No,No,Yes,Regularly,No,none,Yes,none,No,none,no,2011,1,0,1
725,Picture,Participant,15,3,Female,Adult,05-Aug,Student,0,0,Parent,No,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,1,0,1
725,Picture,Participant,15,3,Female,Primary,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,1,0,1
725,Picture,Participant,15,3,Female,Pre-School,05-Aug,Student,0,0,Sibling,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,1,0,1
725,Picture,Participant,15,3,Female,Pre-School,05-Aug,Student,0,0,Sibling,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,1,0,1
725,Picture,Participant,15,3,Female,Adult,05-Aug,Student,0,0,Sibling,Yes,No,No,No,Regularly,No,none,Yes,none,No,none,no,2011,1,0,1
725,Picture,Participant,15,3,Female,Pre-School,05-Aug,Student,0,0,Sibling,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,1,0,1
725,Picture,Participant,15,3,Female,Primary,05-Aug,Student,0,0,Sibling,Yes,Yes,Yes,Yes,Daily,No,none,Yes,none,No,none,no,2011,1,0,1
725,Picture,Participant,15,3,Female,Pre-School,05-Aug,Student,0,0,Sibling,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,1,0,1
725,Picture,Participant,15,3,Female,Primary,05-Aug,Student,0,0,Sibling,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,1,0,1
725,Picture,Participant,15,3,Female,Primary,05-Aug,Student,0,0,Parent,No,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,1,0,1
725,Picture,Participant,15,3,Female,Primary,05-Aug,Student,0,0,Sibling,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,1,0,1
725,Picture,Participant,15,3,Female,Pre-School,05-Aug,Student,0,0,Sibling,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,1,0,1
725,Picture,Participant,15,3,Female,Primary,05-Aug,Student,0,0,Sibling,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,1,0,1
725,Picture,Participant,15,3,Female,Primary,05-Aug,Student,0,0,Sibling,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,1,0,1
725,Picture,Participant,15,3,Female,Pre-School,05-Aug,Student,0,0,Sibling,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,1,0,1
727,Picture,Shadow,0.9,1,Female,Adult,0,Unemployed,1,1,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,1,0,1
727,Picture,Shadow,0.9,1,Female,Secondary,0,Unemployed,1,1,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,1,0,1
727,Picture,Shadow,0.9,1,Female,Older,0,Unemployed,1,1,Other relative,No,No,No,Yes,Regularly,No,none,Yes,none,No,none,no,2011,1,0,1
727,Picture,Shadow,0.9,1,Female,Older,0,Unemployed,1,1,Other relative,Missing,No,No,Missing,Missing,No,none,Yes,none,No,none,no,2011,1,0,1
727,Picture,Shadow,0.9,1,Female,Primary,0,Unemployed,1,1,Other relative,Yes,Yes,Yes,Yes,Daily,No,none,Yes,none,No,none,no,2011,1,0,1
727,Picture,Shadow,0.9,1,Female,Secondary,0,Unemployed,1,1,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,1,0,1
727,Picture,Shadow,0.9,1,Female,Older,0,Unemployed,1,1,Other relative,Yes,Yes,Yes,Yes,Daily,No,none,Yes,none,No,none,no,2011,1,0,1
727,Picture,Shadow,0.9,1,Female,Adult,0,Unemployed,1,1,Other relative,Yes,No,No,Yes,Regularly,No,none,Yes,none,No,none,no,2011,1,0,1
728,Picture,Participant,26.9,5,Male,Adult,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Regularly,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Pre-School,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Primary,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Adult,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Secondary,05-Aug,Other,0,0,Offspring,No,Yes,No,Missing,Missing,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Adult,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Older,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Adult,05-Aug,Other,0,0,Offspring,Yes,Yes,No,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Adult,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Primary,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Primary,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Regularly,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Adult,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Secondary,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Older,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Primary,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Adult,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Regularly,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Pre-School,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Primary,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Older,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Secondary,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Adult,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Older,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Regularly,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Adult,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Pre-School,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Adult,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Pre-School,05-Aug,Other,0,0,Offspring,Yes,Yes,No,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Adult,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Primary,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Secondary,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Secondary,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Regularly,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Pre-School,05-Aug,Other,0,0,Spouse,Yes,Yes,Yes,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Pre-School,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Older,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Secondary,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Secondary,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Pre-School,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Regularly,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Adult,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Adult,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Primary,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Primary,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Primary,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Adult,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Primary,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Adult,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Secondary,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Primary,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Pre-School,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Pre-School,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Primary,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Pre-School,05-Aug,Other,0,0,Offspring,Yes,Yes,No,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Adult,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Pre-School,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Primary,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Adult,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Adult,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Regularly,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Older,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Adult,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Adult,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Secondary,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Secondary,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Adult,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Primary,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Primary,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Regularly,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Secondary,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Adult,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Primary,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Pre-School,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
728,Picture,Participant,26.9,5,Male,Primary,05-Aug,Other,0,0,Offspring,No,Yes,No,Yes,Daily,No,none,Yes,none,No,none,,2012,1,0,0
729,Picture,Participant,18.7,4,Female,Pre-School,05-Aug,Student,0,0,Sibling,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,1,0,0
729,Picture,Participant,18.7,4,Female,Secondary,05-Aug,Student,0,0,Sibling,No,Yes,Yes,Yes,Daily,No,none,Yes,none,No,none,no,2011,1,0,0
729,Picture,Participant,18.7,4,Female,Primary,05-Aug,Student,0,0,Sibling,No,No,No,Yes,Daily,No,none,Yes,none,No,none,no,2011,1,0,0
730,Picture,Shadow,0.7,1,Male,Adult,0,Pre-School,1,1,Parent,Yes,Yes,Yes,Yes,Daily,No,,Yes,none,No,none,no,2011,1,0,1
730,Picture,Shadow,0.7,1,Male,Pre-School,0,Pre-School,1,1,Sibling,No,No,No,Yes,Daily,No,,Yes,none,No,none,no,2011,1,0,1
730,Picture,Shadow,0.7,1,Male,Primary,0,Pre-School,1,1,Sibling,Yes,No,No,Yes,Daily,No,,Yes,none,No,none,no,2011,1,0,1
730,Picture,Shadow,0.7,1,Male,Adult,0,Pre-School,1,1,Sibling,No,No,No,Yes,Daily,No,,Yes,none,No,none,no,2011,1,0,1
730,Picture,Shadow,0.7,1,Male,Adult,0,Pre-School,1,1,Sibling,No,No,No,Yes,Daily,No,,Yes,none,No,none,no,2011,1,0,1
730,Picture,Shadow,0.7,1,Male,Pre-School,0,Pre-School,1,1,Sibling,No,No,No,Yes,Daily,No,,Yes,none,No,none,no,2011,1,0,1
730,Picture,Shadow,0.7,1,Male,Pre-School,0,Pre-School,1,1,Sibling,Yes,No,No,Yes,Daily,No,,Yes,none,No,none,no,2011,1,0,1
730,Picture,Shadow,0.7,1,Male,Primary,0,Pre-School,1,1,Sibling,Yes,No,No,Yes,Daily,No,,Yes,none,No,none,no,2011,1,0,1
730,Picture,Shadow,0.7,1,Male,Pre-School,0,Pre-School,1,1,Parent,No,Yes,Yes,Yes,Daily,No,,Yes,none,No,none,no,2011,1,0,1
732,Picture,Participant,32.9,5,Male,Pre-School,05-Aug,Agriculture/Fishing,0,0,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,999,2011,0,0,0
732,Picture,Participant,32.9,5,Male,Primary,05-Aug,Agriculture/Fishing,0,0,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,999,2011,0,0,0
732,Picture,Participant,32.9,5,Male,Adult,05-Aug,Agriculture/Fishing,0,0,Parent,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,999,2011,0,0,0
732,Picture,Participant,32.9,5,Male,Primary,05-Aug,Agriculture/Fishing,0,0,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,999,2011,0,0,0
732,Picture,Participant,32.9,5,Male,Adult,05-Aug,Agriculture/Fishing,0,0,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,999,2011,0,0,0
732,Picture,Participant,32.9,5,Male,Adult,05-Aug,Agriculture/Fishing,0,0,Other relative,No,No,No,Yes,Rarely,No,none,Yes,none,No,none,999,2011,0,0,0
732,Picture,Participant,32.9,5,Male,Primary,05-Aug,Agriculture/Fishing,0,0,Offspring,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,999,2011,0,0,0
732,Picture,Participant,32.9,5,Male,Adult,05-Aug,Agriculture/Fishing,0,0,Other relative,No,No,No,No,Rarely,No,none,Yes,none,No,none,999,2011,0,0,0
732,Picture,Participant,32.9,5,Male,Pre-School,05-Aug,Agriculture/Fishing,0,0,Spouse,Yes,Yes,Yes,Yes,Daily,No,none,Yes,none,No,none,999,2011,0,0,0
732,Picture,Participant,32.9,5,Male,Primary,05-Aug,Agriculture/Fishing,0,0,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,999,2011,0,0,0
732,Picture,Participant,32.9,5,Male,Older,05-Aug,Agriculture/Fishing,0,0,Offspring,Yes,Yes,No,Yes,Daily,No,none,Yes,none,No,none,999,2011,0,0,0
732,Picture,Participant,32.9,5,Male,Primary,05-Aug,Agriculture/Fishing,0,0,Other relative,Yes,No,No,Yes,Daily,No,none,Yes,none,No,none,999,2011,0,0,0
732,Picture,Participant,32.9,5,Male,Adult,05-Aug,Agriculture/Fishing,0,0,Other relative,No,No,No,No,Rarely,No,none,Yes,none,No,none,999,2011,0,0,0
732,Picture,Participant,32.9,5,Male,Adult,05-Aug,Agriculture/Fishing,0,0,Offspring,No,Yes,Yes,Yes,Daily,No,none,Yes,none,No,none,999,2011,0,0,0
732,Picture,Participant,32.9,5,Male,Adult,05-Aug,Agriculture/Fishing,0,0,Offspring,No,No,No,No,Rarely,No,none,Yes,none,No,none,999,2011,0,0,0
733,Picture,Shadow,10.9,3,Female,Primary,01-Apr,Student,1,1,Sibling,No,Yes,No,Yes,Regularly,No,none,Yes,none,No,none,no,2011,0,0,0
733,Picture,Shadow,10.9,3,Female,Adult,01-Apr,Student,1,1,Sibling,No,Yes,No,Yes,Regularly,No,none,Yes,none,No,none,no,2011,0,0,0
733,Picture,Shadow,10.9,3,Female,Primary,01-Apr,Student,1,1,Sibling,No,Yes,No,Yes,Regularly,No,none,Yes,none,No,none,no,2011,0,0,0
733,Picture,Shadow,10.9,3,Female,Primary,01-Apr,Student,1,1,Sibling,No,Yes,No,Yes,Regularly,No,none,Yes,none,No,none,no,2011,0,0,0
